"","start_station_name","start_station_longitude","start_station_latitude","end_station_name","end_station_longitude","end_station_latitude","n"
"1705","Guadalupe & 21st",-97.74198,30.28395,"South Congress & Academy",-97.74854,30.25226,55
"1706","Guadalupe & 21st",-97.74198,30.28395,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,10
"1707","Guadalupe & 21st",-97.74198,30.28395,"South Congress & Elizabeth",-97.75019,30.24891,37
"1708","Guadalupe & 21st",-97.74198,30.28395,"South Congress & James",-97.74926,30.25103,79
"1709","Guadalupe & 21st",-97.74198,30.28395,"State Capitol @ 14th & Colorado",-97.74155,30.27654,79
"1710","Guadalupe & 21st",-97.74198,30.28395,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,43
"1711","Guadalupe & 21st",-97.74198,30.28395,"State Parking Garage @ Brazos & 18th",-97.73715,30.27907,6
"1712","Guadalupe & 21st",-97.74198,30.28395,"Toomey Rd @ South Lamar",-97.75824,30.26304,16
"1713","Guadalupe & 21st",-97.74198,30.28395,"Trinity & 6th Street",-97.73933,30.26735,75
"1714","Guadalupe & 21st",-97.74198,30.28395,"UT West Mall @ Guadalupe",-97.74181,30.28576,364
"1715","Guadalupe & 21st",-97.74198,30.28395,"Waller & 6th St.",-97.73049,30.26461,30
"1716","Guadalupe & 21st",-97.74198,30.28395,"West & 6th St.",-97.75046,30.27041,304
"1717","Guadalupe & 21st",-97.74198,30.28395,"Zilker Park",-97.76822,30.2659,62
"1718","Guadalupe & 21st",-97.74198,30.28395,"Zilker Park West",-97.76826,30.26587,3
"1719","Lavaca & 6th",-97.74525,30.26889,"11th & San Jacinto",-97.73854,30.27193,7
"1720","Lavaca & 6th",-97.74525,30.26889,"17th & Guadalupe",-97.74254,30.27974,58
"1721","Lavaca & 6th",-97.74525,30.26889,"2nd & Congress",-97.74355,30.26408,87
"1722","Lavaca & 6th",-97.74525,30.26889,"3rd & West",-97.75189,30.2678,61
"1723","Lavaca & 6th",-97.74525,30.26889,"4th & Congress",-97.74378,30.26634,58
"1724","Lavaca & 6th",-97.74525,30.26889,"5th & Bowie",-97.75332,30.2696,191
"1725","Lavaca & 6th",-97.74525,30.26889,"5th & San Marcos",-97.73289,30.26416,26
"1726","Lavaca & 6th",-97.74525,30.26889,"8th & Congress",-97.74186,30.2698,47
"1727","Lavaca & 6th",-97.74525,30.26889,"ACC - Rio Grande & 12th",-97.74739,30.27595,7
"1728","Lavaca & 6th",-97.74525,30.26889,"ACC - West & 12th Street",-97.74831,30.27624,54
"1729","Lavaca & 6th",-97.74525,30.26889,"Barton Springs & Riverside",-97.74872,30.2587,32
"1730","Lavaca & 6th",-97.74525,30.26889,"Barton Springs @ Kinney Ave",-97.76118,30.262,66
"1731","Lavaca & 6th",-97.74525,30.26889,"Barton Springs Pool",-97.7712,30.26452,12
"1732","Lavaca & 6th",-97.74525,30.26889,"Brazos & 6th",-97.74154,30.26754,68
"1733","Lavaca & 6th",-97.74525,30.26889,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,41
"1734","Lavaca & 6th",-97.74525,30.26889,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,5
"1735","Lavaca & 6th",-97.74525,30.26889,"Capitol Station / Congress & 11th",-97.74127,30.2726,60
"1736","Lavaca & 6th",-97.74525,30.26889,"City Hall / Lavaca & 2nd",-97.74678,30.26476,94
"1737","Lavaca & 6th",-97.74525,30.26889,"Convention Center / 3rd & Trinity",-97.74023,30.26426,67
"1738","Lavaca & 6th",-97.74525,30.26889,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,301
"1739","Lavaca & 6th",-97.74525,30.26889,"Davis at Rainey Street",-97.73845,30.26019,89
"1740","Lavaca & 6th",-97.74525,30.26889,"East 11th St. & San Marcos",-97.73074,30.26968,23
"1741","Lavaca & 6th",-97.74525,30.26889,"East 11th St. at Victory Grill",-97.72843,30.26896,9
"1742","Lavaca & 6th",-97.74525,30.26889,"East 2nd & Pedernales",-97.71665,30.25542,4
"1743","Lavaca & 6th",-97.74525,30.26889,"East 4th & Chicon",-97.72373,30.25987,11
"1744","Lavaca & 6th",-97.74525,30.26889,"East 6th & Pedernales St.",-97.71475,30.25895,5
"1745","Lavaca & 6th",-97.74525,30.26889,"East 6th at Robert Martinez",-97.71899,30.26032,15
"1746","Lavaca & 6th",-97.74525,30.26889,"East 7th & Pleasant Valley",-97.71002,30.26025,8
"1747","Lavaca & 6th",-97.74525,30.26889,"Guadalupe & 21st",-97.74198,30.28395,81
"1748","Lavaca & 6th",-97.74525,30.26889,"Long Center @ South 1st & Riverside",-97.74971,30.25941,56
"1749","Lavaca & 6th",-97.74525,30.26889,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,27
"1750","Lavaca & 6th",-97.74525,30.26889,"Nueces @ 3rd",-97.74939,30.26694,24
"1751","Lavaca & 6th",-97.74525,30.26889,"Palmer Auditorium",-97.75346,30.25971,93
"1752","Lavaca & 6th",-97.74525,30.26889,"Pease Park",-97.75219,30.28118,12
"1753","Lavaca & 6th",-97.74525,30.26889,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,48
"1754","Lavaca & 6th",-97.74525,30.26889,"Plaza Saltillo",-97.72743,30.26217,29
"1755","Lavaca & 6th",-97.74525,30.26889,"Rainey @ River St",-97.7391,30.25802,19
"1756","Lavaca & 6th",-97.74525,30.26889,"Rainey St @ Cummings",-97.73982,30.25579,79
"1757","Lavaca & 6th",-97.74525,30.26889,"Red River & 8th Street",-97.73646,30.26854,33
"1758","Lavaca & 6th",-97.74525,30.26889,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,16
"1759","Lavaca & 6th",-97.74525,30.26889,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,36
"1760","Lavaca & 6th",-97.74525,30.26889,"Riverside @ S. Lamar",-97.75665,30.26446,46
"1761","Lavaca & 6th",-97.74525,30.26889,"San Jacinto & 8th Street",-97.73986,30.26912,21
"1762","Lavaca & 6th",-97.74525,30.26889,"South Congress & Academy",-97.74854,30.25226,28
"1763","Lavaca & 6th",-97.74525,30.26889,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,49
"1764","Lavaca & 6th",-97.74525,30.26889,"South Congress & Elizabeth",-97.75019,30.24891,34
"1765","Lavaca & 6th",-97.74525,30.26889,"South Congress & James",-97.74926,30.25103,34
"1766","Lavaca & 6th",-97.74525,30.26889,"State Capitol @ 14th & Colorado",-97.74155,30.27654,22
"1767","Lavaca & 6th",-97.74525,30.26889,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,7
"1768","Lavaca & 6th",-97.74525,30.26889,"Toomey Rd @ South Lamar",-97.75824,30.26304,19
"1769","Lavaca & 6th",-97.74525,30.26889,"Trinity & 6th Street",-97.73933,30.26735,75
"1770","Lavaca & 6th",-97.74525,30.26889,"UT West Mall @ Guadalupe",-97.74181,30.28576,96
"1771","Lavaca & 6th",-97.74525,30.26889,"Waller & 6th St.",-97.73049,30.26461,13
"1772","Lavaca & 6th",-97.74525,30.26889,"West & 6th St.",-97.75046,30.27041,343
"1773","Lavaca & 6th",-97.74525,30.26889,"Zilker Park",-97.76822,30.2659,79
"1774","Lavaca & 6th",-97.74525,30.26889,"Zilker Park West",-97.76826,30.26587,18
"1775","Long Center @ South 1st & Riverside",-97.74971,30.25941,"11th & San Jacinto",-97.73854,30.27193,19
"1776","Long Center @ South 1st & Riverside",-97.74971,30.25941,"17th & Guadalupe",-97.74254,30.27974,31
"1777","Long Center @ South 1st & Riverside",-97.74971,30.25941,"2nd & Congress",-97.74355,30.26408,433
"1778","Long Center @ South 1st & Riverside",-97.74971,30.25941,"3rd & West",-97.75189,30.2678,157
"1779","Long Center @ South 1st & Riverside",-97.74971,30.25941,"4th & Congress",-97.74378,30.26634,764
"1780","Long Center @ South 1st & Riverside",-97.74971,30.25941,"5th & Bowie",-97.75332,30.2696,293
"1781","Long Center @ South 1st & Riverside",-97.74971,30.25941,"5th & San Marcos",-97.73289,30.26416,116
"1782","Long Center @ South 1st & Riverside",-97.74971,30.25941,"6th & Congress",-97.74285,30.26822,1
"1783","Long Center @ South 1st & Riverside",-97.74971,30.25941,"6th & Navasota St.",-97.72864,30.26383,16
"1784","Long Center @ South 1st & Riverside",-97.74971,30.25941,"8th & Congress",-97.74186,30.2698,271
"1785","Long Center @ South 1st & Riverside",-97.74971,30.25941,"8th & Guadalupe",-97.74563,30.27106,5
"1786","Long Center @ South 1st & Riverside",-97.74971,30.25941,"ACC - Rio Grande & 12th",-97.74739,30.27595,17
"1787","Long Center @ South 1st & Riverside",-97.74971,30.25941,"ACC - West & 12th Street",-97.74831,30.27624,19
"1788","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Barton Springs & Riverside",-97.74872,30.2587,234
"1789","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Barton Springs @ Kinney Ave",-97.76118,30.262,417
"1790","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Barton Springs Pool",-97.7712,30.26452,215
"1791","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Brazos & 6th",-97.74154,30.26754,84
"1792","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,63
"1793","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,22
"1794","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Capitol Station / Congress & 11th",-97.74127,30.2726,234
"1795","Long Center @ South 1st & Riverside",-97.74971,30.25941,"City Hall / Lavaca & 2nd",-97.74678,30.26476,846
"1796","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Convention Center / 3rd & Trinity",-97.74023,30.26426,270
"1797","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,441
"1798","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Davis at Rainey Street",-97.73845,30.26019,330
"1799","Long Center @ South 1st & Riverside",-97.74971,30.25941,"East 11th St. & San Marcos",-97.73074,30.26968,44
"1800","Long Center @ South 1st & Riverside",-97.74971,30.25941,"East 11th St. at Victory Grill",-97.72843,30.26896,16
"1801","Long Center @ South 1st & Riverside",-97.74971,30.25941,"East 2nd & Pedernales",-97.71665,30.25542,39
"1802","Long Center @ South 1st & Riverside",-97.74971,30.25941,"East 4th & Chicon",-97.72373,30.25987,19
"1803","Long Center @ South 1st & Riverside",-97.74971,30.25941,"East 6th & Pedernales St.",-97.71475,30.25895,15
"1804","Long Center @ South 1st & Riverside",-97.74971,30.25941,"East 6th at Robert Martinez",-97.71899,30.26032,30
"1805","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Guadalupe & 21st",-97.74198,30.28395,65
"1806","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Lavaca & 6th",-97.74525,30.26889,73
"1807","Long Center @ South 1st & Riverside",-97.74971,30.25941,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,134
"1808","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Nueces @ 3rd",-97.74939,30.26694,59
"1809","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Palmer Auditorium",-97.75346,30.25971,339
"1810","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Pease Park",-97.75219,30.28118,3
"1811","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,407
"1812","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Plaza Saltillo",-97.72743,30.26217,74
"1813","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Rainey @ River St",-97.7391,30.25802,51
"1814","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Rainey St @ Cummings",-97.73982,30.25579,445
"1815","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Red River & 8th Street",-97.73646,30.26854,113
"1816","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Republic Square",-97.74802,30.26751,3
"1817","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,36
"1818","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,331
"1819","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Riverside @ S. Lamar",-97.75665,30.26446,748
"1820","Long Center @ South 1st & Riverside",-97.74971,30.25941,"San Jacinto & 8th Street",-97.73986,30.26912,77
"1821","Long Center @ South 1st & Riverside",-97.74971,30.25941,"South Congress & Academy",-97.74854,30.25226,277
"1822","Long Center @ South 1st & Riverside",-97.74971,30.25941,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,39
"1823","Long Center @ South 1st & Riverside",-97.74971,30.25941,"South Congress & Elizabeth",-97.75019,30.24891,370
"1824","Long Center @ South 1st & Riverside",-97.74971,30.25941,"South Congress & James",-97.74926,30.25103,378
"1825","Long Center @ South 1st & Riverside",-97.74971,30.25941,"State Capitol @ 14th & Colorado",-97.74155,30.27654,36
"1826","Long Center @ South 1st & Riverside",-97.74971,30.25941,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,21
"1827","Long Center @ South 1st & Riverside",-97.74971,30.25941,"State Parking Garage @ Brazos & 18th",-97.73715,30.27907,1
"1828","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Toomey Rd @ South Lamar",-97.75824,30.26304,58
"1829","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Trinity & 6th Street",-97.73933,30.26735,166
"1830","Long Center @ South 1st & Riverside",-97.74971,30.25941,"UT West Mall @ Guadalupe",-97.74181,30.28576,73
"1831","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Waller & 6th St.",-97.73049,30.26461,101
"1832","Long Center @ South 1st & Riverside",-97.74971,30.25941,"West & 6th St.",-97.75046,30.27041,224
"1833","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Zilker Park",-97.76822,30.2659,332
"1834","Long Center @ South 1st & Riverside",-97.74971,30.25941,"Zilker Park West",-97.76826,30.26587,50
"1835","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"11th & San Jacinto",-97.73854,30.27193,4
"1836","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"17th & Guadalupe",-97.74254,30.27974,12
"1837","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"2nd & Congress",-97.74355,30.26408,177
"1838","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"3rd & West",-97.75189,30.2678,109
"1839","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"4th & Congress",-97.74378,30.26634,37
"1840","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"5th & Bowie",-97.75332,30.2696,144
"1841","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"5th & San Marcos",-97.73289,30.26416,9
"1842","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"8th & Congress",-97.74186,30.2698,17
"1843","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"ACC - West & 12th Street",-97.74831,30.27624,16
"1844","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Barton Springs & Riverside",-97.74872,30.2587,48
"1845","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Barton Springs @ Kinney Ave",-97.76118,30.262,118
"1846","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Barton Springs Pool",-97.7712,30.26452,157
"1847","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Brazos & 6th",-97.74154,30.26754,35
"1848","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,10
"1849","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,2
"1850","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Capitol Station / Congress & 11th",-97.74127,30.2726,32
"1851","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"City Hall / Lavaca & 2nd",-97.74678,30.26476,181
"1852","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Convention Center / 3rd & Trinity",-97.74023,30.26426,86
"1853","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,33
"1854","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Davis at Rainey Street",-97.73845,30.26019,86
"1855","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"East 11th St. & San Marcos",-97.73074,30.26968,9
"1856","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"East 11th St. at Victory Grill",-97.72843,30.26896,2
"1857","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"East 2nd & Pedernales",-97.71665,30.25542,4
"1858","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"East 4th & Chicon",-97.72373,30.25987,11
"1859","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"East 6th at Robert Martinez",-97.71899,30.26032,6
"1860","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Guadalupe & 21st",-97.74198,30.28395,11
"1861","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Lavaca & 6th",-97.74525,30.26889,18
"1862","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Long Center @ South 1st & Riverside",-97.74971,30.25941,163
"1863","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Nueces @ 3rd",-97.74939,30.26694,13
"1864","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Palmer Auditorium",-97.75346,30.25971,66
"1865","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Pease Park",-97.75219,30.28118,7
"1866","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,373
"1867","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Plaza Saltillo",-97.72743,30.26217,7
"1868","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Rainey @ River St",-97.7391,30.25802,17
"1869","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Rainey St @ Cummings",-97.73982,30.25579,312
"1870","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Red River & 8th Street",-97.73646,30.26854,10
"1871","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Republic Square",-97.74802,30.26751,6
"1872","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,22
"1873","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,16
"1874","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Riverside @ S. Lamar",-97.75665,30.26446,653
"1875","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"San Jacinto & 8th Street",-97.73986,30.26912,2
"1876","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"South Congress & Academy",-97.74854,30.25226,30
"1877","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,57
"1878","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"South Congress & Elizabeth",-97.75019,30.24891,20
"1879","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"South Congress & James",-97.74926,30.25103,18
"1880","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"State Capitol @ 14th & Colorado",-97.74155,30.27654,1
"1881","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,2
"1882","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Trinity & 6th Street",-97.73933,30.26735,15
"1883","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"UT West Mall @ Guadalupe",-97.74181,30.28576,16
"1884","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"West & 6th St.",-97.75046,30.27041,56
"1885","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Zilker Park",-97.76822,30.2659,255
"1886","MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,"Zilker Park West",-97.76826,30.26587,11
"1887","Nueces @ 3rd",-97.74939,30.26694,"11th & San Jacinto",-97.73854,30.27193,24
